1;Qui a réussi à imposer la commercialisation de la poubelle ?;Eugène Poubelle;Louis Lépine;Bertrand Landrieu;Ferdinand Duval;Débutant;Préfet de la Seine, il a donné son nom aux poubelles à travers ses décisions pour améliorer l'hygiène de la ville de Paris.;http://fr.wikipedia.org/wiki/Eugène_Poubelle
12;Combien pèse environ un chaton à la naissance, directement soumis à un élevage communautaire ?;100 g;300 g;500 g;700 g;Confirmé;En cas de disparition d'une des mères, les chatons orphelins sont ainsi élevés par les autres femelles.;http://fr.wikipedia.org/wiki/Chaton
13;Bien que n'étant pas un coureur de fond, quelle vitesse maximale peut atteindre un chat ?;50 Km/h;70 Km/h;90 Km/h;110 Km/h;Confirmé;À la course, la vitesse moyenne du chat est de 40 km/h et il met environ neuf secondes pour parcourir 100 mètres.;http://fr.wikipedia.org/wiki/Chat
14;Combien de temps une chatte garde-t-elle environ les petits dans son ventre ?;Neuf semaines;Neuf minutes;Neuf mois;Neuf jours;Confirmé;Le ventre de la chatte commence à gonfler vers 4 semaines et à environ 35 jours, les mamelles grossissent et rosissent.;http://fr.wikipedia.org/wiki/Chat
15;Combien de races différentes de chats sont reconnues par les instances de certification ?;50;80;110;140;Confirmé;Dans de nombreux pays, le chat entre dans le cadre de la législation sur les carnivores domestiques à l’instar du chien et du furet.;http://fr.wikipedia.org/wiki/Chat
16;De combien d'os est composé le squelette du chat, comprenant une partie axiale et appendiculaire ?;250;220;190;160;Confirmé;Les vertèbres du cou du chat sont courtes et sa colonne vertébrale est quant à elle très souple.;http://fr.wikipedia.org/wiki/Anatomie_du_chat
17;Combien de temps un chat mettra-t-il pour parcourir 100m le plus rapidement possible ?;9 secondes;12 secondes;15 secondes;18 secondes;Confirmé;Les spécificités de l'anatomie du chat confèrent à cet animal une grande souplesse et une détente ample lors des sauts.;http://fr.wikipedia.org/wiki/Chat
18;Quel est en moyenne le nombre de lapées par seconde pour le chat ?;Quatre;Trois;Deux;Cinq;Confirmé;Une hypothèse expliquant ce lapement met en cause la région extrêmement sensible du nez et des moustaches du chat.;http://fr.wikipedia.org/wiki/Chat
19;Quel chat est le seul à être caractérisé par la quasi-absence de sa fourrure.;Le sphynx;Le siamois;Le persan;Le maine coon;Confirmé;C'est en 1966 au Canada qu'une chatte de gouttière donna naissance à une portée de chatons nus.;http://fr.wikipedia.org/wiki/Sphynx
20;Combien le chat a-t-il de griffes, sujettes à une pousse continue en réponse à une usure naturelle ?;18;20;16;22;Confirmé;Le chat peut ajuster la longueur de ses griffes et les aiguiser en les frottant contre une surface rugueuse : il « fait ses griffes ».;http://fr.wikipedia.org/wiki/Chat
21;Quel pourcentage les chats de race représentent-ils parmi la population totale ?;5 %;15 %;25 %;35 %;Expert;Si votre animal est un chat de race, il doit posséder un pedigree ou avoir fait l'objet d'une demande spécifique.;http://fr.wikipedia.org/wiki/Chat
22;Bastet, déesse de la joie du foyer aux traits félins est une déesse de quelle nationalité ?;Égyptienne;Grecque;Romaine;Viking;Expert;Bastet est l'une des déesses les plus discrètes du panthéon égyptien et n'est jamais représentée.;http://fr.wikipedia.org/wiki/Bastet
23;Le Manx est un chat très particulier car il ne possède pas...;De queue;De poils;De nez;De moustaches;Expert;La mutation du gène s'est développée sur l'île de Man à cause de l'isolement des chats et de la trop forte consanguinité.;http://fr.wikipedia.org/wiki/Manx_(chat)
24;Où sont situées les glandes odoriférantes chez le chat ?;Dans le ventre;Sous les pattes;Derrière les oreilles;Sur la langue;Expert;Les chats communiquent principalement entre eux par des phéromones ou des positions corporelles.;http://fr.wikipedia.org/wiki/Chat
25;Selon Le langage courant, comment appelle-t-on un chat en argot ?;Un greffier;Un grognant;Un bourrin;Un canasson;Expert;Deux explications s'opposent : le jeu de mot sur « griffe » ainsi que la fourrure de certains chats évoquant la robe des greffiers.;http://fr.wikipedia.org/wiki/Chat
26;À quel gène responsable de l'absence de pigment dans le poil est lié la surdité des chats blancs ?;Gène W;Gène X;Gène Y;Gène Z;Expert;Il est en effet démontré que l'allèle W est directement responsable d'une dégénérescence de l'oreille interne, occasionnant la surdité.;http://fr.wikipedia.org/wiki/Chat
27;À combien de degrés se monte le champ de vision total du chat, plus étendu que celui des humains ?;287 degrés;253 degrés;206 degrés;175 degrés;Expert;L'angle de vision binoculaire est de 130°, pour un champ de vision total de 287°, contre seulement 180° chez l'homme.;http://fr.wikipedia.org/wiki/Chat
28;Comment appelle-t-on un chat domestique qui retourne à l'état sauvage ?;Haret;Ragdoll;Sibérien;Chartreux;Expert;Le chat haret, ou chat errant, peut avoir connu la vie auprès des êtres humains ou bien être né dans la nature.;http://fr.wikipedia.org/wiki/Chat_haret
29;Quel ecclésiastique et homme d'État possédait 14 chats à sa mort ?;Richelieu;Colbert;Napoléon;Louis XV;Expert;Pour l'anecdote, le Cardinal de Richelieu a contribué à faire considérer les chats comme animaux de compagnie.;http://fr.wikipedia.org/wiki/Armand_Jean_du_Plessis_de_Richelieu
30;Comment s'appelle le chat du Chat qui parlait malgré lui de Claude Roy ?;Gaspard;Thomas;Titus;Chaminou;Expert;Claude Roy, né et mort à Paris, était un poète, journaliste et écrivain français.;http://fr.wikipedia.org/wiki/Claude_Roy_(écrivain)1;Quel film à succès a réuni sur les écrans Sean Connery et Christophe Lambert ?;Highlander;Subway;Mad Max;Greystoke;Débutant;A Kind of Magic est un album du groupe Queen, sorti en juin 1986, dont six de ses neuf morceaux sont utilisés dans le film Highlander.;http://fr.wikipedia.org/wiki/Highlander
2;Quel pays, dont les premiers habitants étaient des Newars, a pour capitale Katmandou ?;Le Népal;Le Tibet;La Corée du Nord;Le Pakistan;Débutant;Katmandou est la capitale politique et religieuse du Népal ainsi que la plus grande ville du pays.;http://fr.wikipedia.org/wiki/Katmandou
3;Dans quel film John Travolta incarne-t-il un ange tombé du ciel ?;Michael;Johnny;Sam;Jerry;Débutant;Deux journalistes enquêtent sur un soi-disant vrai ange vivant chez une dame âgée.;http://fr.wikipedia.org/wiki/Michael_(film,_1996)
4;Pour quel auteur-compositeur-interprète français aux 40 millions de disques vendus Capri est-il fini ?;Hervé Vilard;Salvatore Adamo;Serge Lama;Charles Aznavour;Débutant;Didier Barbelivien, Michel Fugain et Danyel Gérard ont composé pour Hervé Vilard.;http://fr.wikipedia.org/wiki/Hervé_Vilard
5;Quel peintre, né en 1844, est également appelé « le Douanier » ?;Henri Rousseau;Pablo Picasso;Edgar Degas;Salvador Dali;Débutant;Le premier portrait réalisé par le peintre Henri Rousseau semble être celui de sa première femme.;http://fr.wikipedia.org/wiki/Henri_Rousseau
6;Quel personnage imaginaire fut popularisé par le roman de E.R. Burroughs et par le cinéma ?;Tarzan;King-Kong;Nessie;Le Yéti;Débutant;Edgar Rice Burroughs a inspiré bon nombre d'auteurs de science-fiction et de fantastique.;http://fr.wikipedia.org/wiki/Edgar_Rice_Burroughs
7;Quelle est la seule valeur à la roulette à porter la couleur verte ?;Le zéro;Le quarante;Le cinquante;Le treize;Débutant;À la roulette, chaque joueur mise sur un numéro qu'il espère être tiré.;http://fr.wikipedia.org/wiki/Roulette_(jeu_de_hasard)
8;Quelle est la race du chien de Columbo, l'inspecteur très obstiné et perspicace ?;Basset;Beagle;Bichon;Barbet;Débutant;Interrompue en 1978, la série Columbo a été ressuscitée en 1989, toujours avec Peter Falk.;http://fr.wikipedia.org/wiki/Columbo
9;Quelle est la plus petite unité de mémoire utilisable sur un ordinateur ?;Le bit;Le byte;Le giga;Le méga;Débutant;La mémoire est un composant matériel essentiel, présent dans tous les ordinateurs et consoles.;http://fr.wikipedia.org/wiki/Mémoire_(informatique)
10;Dans le langage familier, comment appelle-t-on la dent du petit enfant ?;La quenotte;La menotte;La bouillotte;La marmotte;Débutant;Il est particulièrement important de bien se brosser les dents de manière régulière.;http://fr.wikipedia.org/wiki/Dent
11;Où se situe la célèbre base navale américaine de Guantanamo ?;À Cuba;Au Mexique;À Hawaii;Au Paraguay;Confirmé;La base de Guantanamo détient des personnes qualifiées de « combattants hors-la-loi ».;http://fr.wikipedia.org/wiki/Prison_de_Guantánamo
12;Quelle est la spécialité du sportif tunisien Oussama Mellouli ?;La natation;Le marathon;Le football;La boxe;Confirmé;Oussama Mellouli est le premier champion olympique tunisien en natation.;http://fr.wikipedia.org/wiki/Oussama_Mellouli
13;Quel acteur français a le premier rôle dans le film Le Guépard ?;Alain Delon;Claude Brasseur;Jean Gabin;Jean-Paul Belmondo;Confirmé;Le film Le Guépard décrit la chute de l'aristocratie italienne, dont la scène du bal donne la clé.;http://fr.wikipedia.org/wiki/Le_Guépard_(film)
14;Qui était le compagnon de Paul de Tarse, désigné aussi sous le nom de saint Paul ?;Saint Luc;Saint Matthieu;Saint Jean;Saint Marc;Confirmé;Saint Paul a marqué le christianisme par son interprétation de l'enseignement de Jésus.;http://fr.wikipedia.org/wiki/Paul_de_Tarse
15;Quel titre de noblesse est immédiatement inférieur à celui de comte ?;Vicomte;Marquis;Duc;Archiduc;Confirmé;« Vicomte » est une distinction héréditaire à laquelle ne sont attachés aucuns pouvoirs.;http://fr.wikipedia.org/wiki/Vicomte
16;Quelle est la capitale de la Nouvelle-Zélande, pays d'Océanie au sud-ouest de l'océan Pacifique ?;Wellington;Dublin;Sydney;Auckland;Confirmé;Troisième ville la plus peuplée du pays, Wellington fait partie des douze meilleures villes dans laquelle vivre.;http://fr.wikipedia.org/wiki/Nouvelle-Zélande
17;Quel film a réuni sur les écrans Isabelle Adjani et Sharon Stone ?;Diabolique;Les sorcières;Ange et Démon;Les ensorceleuses;Confirmé;La femme et la maîtresse d'un professeur s'associent pour planifier son assassinat.;http://fr.wikipedia.org/wiki/Diabolique_(film)
18;Comment est également appelée la Transat Jacques Vabre ?;La Route du café;La Route du rhum;Le Trophée du rhum;Le Vendée Globe;Confirmé;La Transat Jacques Vabre, course transatlantique en double, se déroule tous les deux ans depuis 1993.;http://fr.wikipedia.org/wiki/Transat_Jacques_Vabre
19;Quel oiseau vivant dans l’hémisphère nord nage le plus vite ?;Le pingouin;La bécassine;Le martinet;La pie;Confirmé;Par abus de langage, le pingouin est souvent confondu avec le manchot.;http://fr.wikipedia.org/wiki/Pingouin
20;Quelle est la plus grosse des planètes du Système solaire ?;Jupiter;Saturne;Uranus;Neptune;Confirmé;Jupiter est une planète géante gazeuse, la plus grosse planète du système solaire.;http://fr.wikipedia.org/wiki/Jupiter_(planète)
21;Apparu il y a 450 millions d'années, à quelle classe animale le scorpion appartient-il ?;Aux arachnides;Aux reptiles;Aux insectes;Aux mammifères;Expert;Les scorpions se distinguent des araignées par un aiguillon venimeux situé au bout de leur abdomen.;http://fr.wikipedia.org/wiki/Scorpiones
22;Quel frère d'une actrice prénommée Mary a réalisé le film La fièvre du samedi soir ?;John Badham;John Travolta;John Payne;John Remezick;Expert;La fièvre du samedi soir fut un des principaux vecteurs de diffusion de la musique et de la mode disco.;http://fr.wikipedia.org/wiki/La_Fièvre_du_samedi_soir
23;Au Moyen Âge, comment appelait-on un village fortifié ?;Une bastide;Un château fort;Un rempart;Une tour;Expert;Les bastides les plus connues sont celles de Monflanquin, Monpazier, Grenade ou bien encore Libourne.;http://fr.wikipedia.org/wiki/Bastide_(ville)
24;Quelle ville du Kent est célèbre pour sa source miraculeuse ?;Tunbridge Wells;Gillingham;Dartford;Ramsgate;Expert;De nombreuses personnes célèbres sont venues en cure à Tunbridge Wells, comme la reine Victoria.;http://fr.wikipedia.org/wiki/Tunbridge_Wells
25;Quel apéritif à base de vin est aromatisé avec des plantes amères et toniques ?;Le vermouth;Le kokebok;La gentiane;Le piccolo;Expert;Du plus sec au plus doux, on trouve le vermouth sec, le blanc, le rosé et le rouge.;http://fr.wikipedia.org/wiki/Vermouth
26;À quel écrivain français doit-on le roman intitulé Le sagouin ?;Mauriac;Giono;Camus;Barjavel;Expert;Dans ce roman en quatre parties, on peut supposer que l'action se passe vers 1920.;http://fr.wikipedia.org/wiki/Le_Sagouin
27;Quel président Français trouva la mort dans une situation « inhabituelle » ?;Félix Faure;René Coty;Georges Pompidou;Raymond Poincaré;Expert;On a dit de Félix Faure qu'il était plus célèbre par sa mort que par sa vie.;http://fr.wikipedia.org/wiki/Félix_Faure
28;Comment appelle-t-on le versant de la montagne non situé au soleil ?;Ubac;Adret;Étant;Ressac;Expert;Dans l'hémisphère Nord, l'ubac est généralement la face Nord d'une montagne.;http://fr.wikipedia.org/wiki/Ubac
29;Quel oiseau palmipède a pour particularité de construire un nid flottant ?;Le grèbe;Le grèle;La grève;La grène;Expert;La position des pattes par rapport au corps a valu au grèbe le nom de « pieds au derrière ».;http://fr.wikipedia.org/wiki/Podicipediformes
30;Un bédane, qui doit son nom à sa ressemblance avec un bec de canard, est un outil proche du...;Ciseau à bois;Maillet;Vilebrequin;Rabot;Expert;Le bédane est un outil parfois utilisé pour réaliser des pièces en bois tournées entre pointes.;http://fr.wikipedia.org/wiki/Bédane
1;Quel est le véritable nom du romancier français Maxime Chattam ?;Maxime Drouot;Pascal Château;Maxime Ducrot;Bertrand Chattam;Débutant;Maxime Chattam est membre du collectif d'artistes La Ligue de l'Imaginaire.;http://fr.wikipedia.org/wiki/Maxime_Chattam
2;Quel métier Maxime Chattam a-t-il exercé avant de devenir romancier ?;Comédien;Avocat;Libraire;Boucher;Débutant;Après des cours de comédie au Cours Simon à Paris, Maxime Chattam o obtenu des rôles pour la télévision et la publicité.;http://fr.wikipedia.org/wiki/Maxime_Chattam
3;Chez quel éditeur Maxime Chattam a-t-il publié Les Arcanes du chaos en 2006 ?;Albin Michel;Michel Lafon;France Loisirs;Gallimard;Débutant;Les Arcanes du chaos donne un aspect troublant du monde où tout n'est que manipulation, argent et pouvoir.;http://fr.wikipedia.org/wiki/Les_Arcanes_du_chaos
4;Dans quel domaine Maxime Chattam, auteur de romans policiers, a-t-il suivi une formation ?;Criminologie;Œnologie;Ébénisterie;Pâtisserie;Débutant;Maxime Chattam a suivi une formation en criminologie pendant un an à l'université de Saint-Denis.;http://fr.wikipedia.org/wiki/Maxime_Chattam
5;Sous quel pseudonyme Maxime Chattam a-t-il publié Le Cinquième Règne en 2003 ?;Maxime Williams;Michel Bussi;Michel Honaker;Michel Averlant;Débutant;Ce roman fantastique, primé au festival de Gérardmer, sera le seul publié sous le pseudonyme de Maxime Williams.;http://fr.wikipedia.org/wiki/Maxime_Chattam
6;Avec quelle animatrice de télévision Maxime Chattam est-il marié ?;Faustine Bollaert;Laurence Ferrari;Virginie Guilhaume;Valérie Damidot;Débutant;Maxime et Faustine sont parents d'une fille, Abbie, née en juillet 2013 et d'un garçon, Peter né en juillet 2015.;http://fr.wikipedia.org/wiki/Faustine_Bollaert
7;Quel est le prénom du personnage central du roman La Promesse des ténèbres ?;Brady;Kevin;Ronald;David;Débutant;Brady O'Donnel, journaliste, rencontre une femme qui va changer sa vie : à sa poursuite, il va plonger en enfer.;http://fr.wikipedia.org/wiki/La_Promesse_des_ténèbres
8;Combien de tomes Maxime Chattam a-t-il prévu pour sa série Autre-Monde ?;Sept;Six;Cinq;Quatre;Débutant;Les deux cycles de la série Autre-Monde de Maxime Chattam ont été publiés entre 2008 et 2016.;http://fr.wikipedia.org/wiki/Autre-Monde_(série)
9;Quel est le véritable prénom de Maxime Chattam, né à Herblay dans le Val-d'Oise ?;Maxime;Matt;Tobias;Marc;Débutant;Maxime Chattam est un romancier français, né le 19 février 1976, spécialisé dans le roman policier.;http://fr.wikipedia.org/wiki/Maxime_Chattam
10;Quel est le titre du cinquième tome de la saga Autre-Monde de Maxime Chattam ?;Oz;Entropia;Malronce;Neverland;Débutant;Matt, Tobias et Ambre se voient contraints d'aller chercher le second cœur de la Terre.;http://fr.wikipedia.org/wiki/Oz_(roman)
11;Dans quel roman les deux héros sont-ils chercheurs mandatés par la Commission Européenne ?;La Théorie Gaia;In tenebris;Prédateurs;Maléfices;Confirmé;La Théorie Gaïa existe également en livre audio, avec Laurent Jacquet pour narrateur.;http://fr.wikipedia.org/wiki/La_Théorie_Gaïa
12;Dans Le Sang du temps, l'histoire se joue entre le Mont-Saint-Michel et quelle ville ?;Le Caire;Paris;Berlin;Varsovie;Confirmé;L'histoire du livre est partagée entre des personnages évoluant en 1928 et en 2005.;http://fr.wikipedia.org/wiki/Le_Sang_du_temps
13;Dans quel livre retrouve-t-on pour la deuxième fois le duo Joshua Brolin / Annabel O'Donnel ?;Maléfices;Malronce;Entropia;In tenebris;Confirmé;Maxime Chattam y met en toile de fond l'arachnophobie, visiblement la plus fréquente des phobies.;http://fr.wikipedia.org/wiki/Maléfices_(roman)
14;Quelle histoire racontée par Maxime Chattam se déroule en partie au Mont Saint-Michel ?;Le Sang du temps;Maléfices;Malronce;Entropia;Confirmé;Dans Le Sang du temps, on retrouve entre autres la Fraternité abbatiale ainsi que Ludwig, le gardien du Mont.;http://fr.wikipedia.org/wiki/Le_Sang_du_temps
15;Dans quel livre Yael, héroïne principale, travaille-t-elle dans un magasin de taxidermie ?;Les Arcanes du chaos;Prédateurs;Maléfices;Malronce;Confirmé;Chaque vendredi, un homme achète dans son magasin des paires d'yeux pour les arborer sur son manteau.;http://fr.wikipedia.org/wiki/Les_Arcanes_du_chaos
16;L'enquête de quelle nouvelle de Maxime Chattam se déroule dans un lycée ?;Carnages;Le Messager;Maligne;Gregory Harville;Confirmé;Maxime Chattam a déjà publié six nouvelles entre 2001 et 2014, pour certaines disponibles sur le site officiel.;http://fr.wikipedia.org/wiki/Maxime_Chattam
17;Dans quel roman des adolescents auraient-ils mieux fait de ne pas toucher à un ancien grimoire ?;Le Cinquième Règne;La Théorie Gaia;In tenebris;Prédateurs;Confirmé;Le roman fantastique Le Cinquième Règne a reçu le prix du roman fantastique du festival de Gérardmer.;http://fr.wikipedia.org/wiki/Le_Cinquième_Règne
18;Quelle saison le livre In Tenebris de Maxime Chattam représente-t-il ?;L'hiver;L'automne;Le printemps;L'été;Confirmé;L'histoire se déroule en janvier 2002 à New York et dans ses environs, pendant un hiver très enneigé.;http://fr.wikipedia.org/wiki/In_Tenebris
19;Dans quel thriller des jumeaux homozygotes corsent-ils l'enquête du héros principal ?;L'Âme du mal;Maléfices;Malronce;Entropia;Confirmé;L'Âme du mal, publié en 2002, est lauréat du Prix Sang d'encre et fait partie de la Trilogie du mal.;http://fr.wikipedia.org/wiki/L'Âme_du_mal
20;Quel roman de Maxime Chattam nous projette dans New York en compagnie de Matt et Tobias ?;L'Alliance des Trois;Prédateurs;Carnages;Maléfices;Confirmé;Le compositeur français Sébastien Pan a écrit une suite orchestrale de 52 minutes basée sur le roman L'Alliance des Trois.;http://fr.wikipedia.org/wiki/L'Alliance_des_Trois
21;Dans quel roman à suspense l'univers des G.I. n'a-t-il pas échappé à Maxime Chattam ?;Prédateurs;Carnages;Léviatemps;Oz;Expert;Maxime Chattam nous emmène dans une histoire sombre à la poursuite d'un meurtrier aussi pervers qu'intelligent.;http://fr.wikipedia.org/wiki/Prédateurs_(roman)
22;Quel roman de Maxime Chattam a pour héros un écrivain vivant dans le Paris du XXe siècle ?;Léviatemps;Oz;Neverland;L'Âme du mal;Expert;Ce roman constitue le premier volet d'un « Diptyque du temps », dont le deuxième volume est Le Requiem des abysses.;http://fr.wikipedia.org/wiki/Léviatemps
23;Dans quelle ville peut-on suivre l'enquête de Brady O'Donnel dans La Promesse des ténèbres ?;New York;Berlin;Paris;Dublin;Expert;La Promesse des ténèbres est un préquel de la Trilogie du Mal : L'Âme du mal, In Tenebris et Maléfices.;http://fr.wikipedia.org/wiki/La_Promesse_des_ténèbres
24;Quelle est l'altération de Matt dans la série de romans Autre-Monde ?;La force;La vitesse;La guérison;La télékinésie;Expert;Suite à un choc à la tête, Matt Carter est resté dans le coma pendant près de 5 mois.;http://fr.wikipedia.org/wiki/Autre-Monde_(série)
25;Combien de nouvelles Maxime Chattam a-t-il publié durant l'année 2001 ?;Deux;Quatre;Six;Huit;Expert;Disponibles sur le site officiel, Le Messager et Gregory Harville ont été écrites en 2001.;http://fr.wikipedia.org/wiki/Maxime_Chattam
26;Lequel de ces personnages ne retrouve-t-on pas dans In Tenebris de Maxime Chattam ?;Guy de Timée;Joshua Brolin;Annabel O’Donnel;Jack Thayer;Expert;Un avion explose au-dessus du Colorado en avril 1997, tuant plus de trois cents personnes, dont Harvey Morris, agent du FBI.;http://fr.wikipedia.org/wiki/In_Tenebris
27;Quelle ville de l'Oregon a inspiré Maxime Chattam pour son premier roman ?;Portland;Salem;Hillsboro;Medford;Expert;Au cours de son enfance, Maxime Chattam a fait de fréquents séjours aux États-Unis, dont à Portland.;http://fr.wikipedia.org/wiki/Maxime_Chattam
28;Comment appelle-t-on un enfant lié à la nature dans la série Autre-Monde ?;Kloropanphyle;Gus;Raupéroden;Zélie;Expert;Les Kloropanphyles sont des Pans qui vivent sur la canopée de la Mer Sèche, une forêt gigantesque.;http://fr.wikipedia.org/wiki/Autre-Monde_(série)
29;Quel acteur de doublage français a suggéré à Maxime Chattam d’écrire pour le théâtre ?;Pierre Hatet;Philippe Catoire;Xavier Fagnon;Hervé Grull;Expert;Pratiquant le doublage, Pierre Hatet est notamment connu pour être la voix française de Christopher Lloyd.;http://fr.wikipedia.org/wiki/Pierre_Hatet
30;Quelle chaîne de magasins a engagé Maxime Chattam en 1999 au rayon « livres policiers » ?;Fnac;HMV;Virgin;Furet du Nord;Expert;Fin 1999, Maxime Chattam est engagé à la Fnac, ce qui le mettra en contact avec les maisons d'éditions.;http://fr.wikipedia.org/wiki/Maxime_Chattam